y(px)	x(px)	width(px)	intensity(arb.unit)
445.90625	1149.7812	5.656854	0.39823768
460.5	1149.5	5.656854	0.39467755
475.5	1149.5	5.656854	0.39254686
490.5	1149.5	5.656854	0.39950266
505.5	1149.5	5.656854	0.40481094
564.9091	1148.909	4.690416	0.34478137
579.25	1148.4166	3.4641016	0.32829443
593.6	1148.4	3.8729835	0.3286622
608.38464	1148.3846	3.6055512	0.32204172
622.8823	1148.4117	4.1231055	0.32097808
253.71875	1151.1875	5.656854	0.35843876
268.57574	1151.0605	5.7445626	0.36121607
283.28125	1150.8125	5.656854	0.37367296
298.19354	1150.7742	5.5677643	0.3687765
312.65625	1150.625	5.656854	0.37833613
327.65625	1150.625	5.656854	0.37555933
342.5	1150.5	5.656854	0.38506454
357.5	1150.5	5.656854	0.38969952
371.65625	1150.375	5.656854	0.39307755
165.11429	1152.1143	5.91608	0.33794183
179.71875	1151.8125	5.656854	0.34395623
194.5	1151.5	5.656854	0.34385553
209.5	1151.5	5.656854	0.3519672
223.93939	1151.4242	5.7445626	0.35214368
238.65625	1151.375	5.656854	0.35672715
32.114285	1153.1143	5.91608	0.3406186
46.696968	1152.909	5.7445626	0.34112793
61.696968	1152.909	5.7445626	0.33846042
76.42424	1152.5758	5.7445626	0.33685628
91.42424	1152.5758	5.7445626	0.3400934
105.93939	1152.4242	5.7445626	0.34271687
120.65625	1152.4688	5.656854	0.33932856
135.5	1152.5	5.656854	0.34704265
150.29033	1152.2903	5.5677643	0.3442927
2.25	1153.3	4.472136	0.35382253
17.290323	1153.2903	5.5677643	0.34520128
1145.2812	1159.1875	5.656854	0.30044395
1159.625	1159.1562	5.656854	0.29869822
1174.0605	1159.1212	5.7445626	0.30339372
1188.4688	1158.8125	5.656854	0.30600345
1202.8064	1158.7742	5.5677643	0.30613235
1217.3667	1158.6333	5.477226	0.3066207
1231.5	1158.5	5.656854	0.30194616
1245.7097	1158.4517	5.5677643	0.3066151
1001.80646	1160.0	5.5677643	0.28469968
1016.30304	1159.909	5.7445626	0.28701958
1030.5	1160.0	5.656854	0.2887427
1044.8064	1159.7742	5.5677643	0.29390824
1059.3667	1159.6333	5.477226	0.2917043
1073.5	1159.5	5.656854	0.2905106
1088.1034	1159.5172	5.3851647	0.2869557
1102.3438	1159.4688	5.656854	0.29561868
1116.5807	1159.4517	5.5677643	0.292576
1130.6333	1159.3667	5.477226	0.2934988
914.96	1160.6	5.0	0.31065375
929.4	1160.04	5.0	0.30906093
944.0	1160.0	4.7958317	0.30499822
958.8214	1160.3928	5.2915025	0.30178672
973.0	1160.2916	4.8989797	0.28315115
987.6	1159.96	5.0	0.2597891
769.0	1161.5	4.8989797	0.30291548
798.25	1161.25	4.472136	0.3110043
812.9545	1161.2727	4.690416	0.3078165
827.2174	1161.1305	4.7958317	0.30253902
841.8421	1161.1578	4.358899	0.30456412
856.6316	1161.0	4.358899	0.3084591
871.1739	1161.0	4.7958317	0.3142154
885.9091	1160.909	4.690416	0.31301624
900.5	1160.7778	4.2426405	0.30699313
696.0	1162.174	4.7958317	0.3082541
710.4	1162.04	5.0	0.30388784
725.0909	1162.091	4.690416	0.2993012
739.9091	1161.909	4.690416	0.3043823
754.0	1161.826	4.7958317	0.30354583
783.5	1161.5	4.0	0.30103117
460.91177	1164.2059	5.8309517	0.38892695
475.69696	1164.091	5.7445626	0.38644728
490.69696	1164.091	5.7445626	0.39084977
505.65625	1164.0	5.656854	0.39775252
520.5	1163.5	5.656854	0.4007785
535.29034	1163.7097	5.5677643	0.40339878
550.42426	1163.4242	5.7445626	0.3963214
564.9048	1163.5714	4.582576	0.33488652
594.0	1163.0	4.582576	0.31948525
608.5	1163.0	4.0	0.3155726
623.1	1163.05	4.472136	0.3130479
637.9091	1162.909	4.690416	0.31333187
652.0909	1162.909	4.690416	0.31511828
666.95	1162.9	4.472136	0.30935523
681.9091	1162.909	4.690416	0.31010398
298.42426	1165.2424	5.7445626	0.36239257
313.30304	1165.091	5.7445626	0.37705377
328.30304	1165.091	5.7445626	0.37288034
342.69696	1164.909	5.7445626	0.385772
357.69696	1164.909	5.7445626	0.3871267
372.09677	1164.6774	5.5677643	0.38648742
387.0	1164.6562	5.656854	0.38801426
401.65625	1164.375	5.656854	0.38553858
416.5	1164.5	5.656854	0.3780578
431.5	1164.5	5.656854	0.38560683
446.5	1164.5	5.656854	0.39088893
579.5	1163.2858	3.7416575	0.31962138
195.0	1166.2424	5.7445626	0.3374693
209.69698	1165.909	5.7445626	0.3441018
224.42424	1165.9395	5.7445626	0.34634545
239.34375	1165.625	5.656854	0.3522402
254.06061	1165.5758	5.7445626	0.35526586
268.74194	1165.4193	5.5677643	0.3568684
283.5	1165.5	5.656854	0.3660356
91.51515	1167.3939	5.7445626	0.33924958
106.34375	1167.0	5.656854	0.34543046
121.20588	1167.0883	5.8309517	0.3396449
135.6129	1166.742	5.5677643	0.3441788
150.5	1166.5	5.656854	0.33817682
165.5	1166.5	5.656854	0.32974195
180.34375	1166.375	5.656854	0.33697394
17.5	1167.5	5.656854	0.34637177
32.424244	1167.5758	5.7445626	0.33960256
47.15625	1167.5938	5.656854	0.33942324
61.85294	1167.4706	5.8309517	0.33759332
76.5	1167.5	5.656854	0.32899037
2.2631578	1168.1578	4.358899	0.33001018
1217.5	1173.0	5.656854	0.3078189
1231.8064	1172.9678	5.5677643	0.30763352
1246.2812	1172.8125	5.656854	0.31263676
1045.2812	1174.1875	5.656854	0.2962232
1073.7188	1174.1875	5.656854	0.29516634
1088.303	1173.909	5.7445626	0.29184723
1102.3667	1173.6333	5.477226	0.2959354
1116.6562	1173.625	5.656854	0.2952812
1131.2903	1173.7097	5.5677643	0.29575366
1145.5	1173.5	5.656854	0.3013458
1159.742	1173.5807	5.5677643	0.29852203
1174.5	1173.5	5.656854	0.30141422
1188.6333	1173.3667	5.477226	0.3047811
1203.2	1173.3334	5.477226	0.30709127
959.14813	1174.7037	5.196152	0.30183846
973.2759	1174.5862	5.3851647	0.29037395
987.96	1174.6	5.0	0.26243848
1002.34375	1174.4688	5.656854	0.28615844
1016.5	1174.5	5.656854	0.29155838
1030.6333	1174.3667	5.477226	0.2933013
1059.6333	1174.3667	5.477226	0.29641086
827.6087	1175.4783	4.7958317	0.29957882
857.0	1175.2106	4.358899	0.30960524
871.7273	1175.0454	4.690416	0.31245035
886.0	1175.0	4.582576	0.31195882
900.7222	1175.1111	4.2426405	0.30721664
915.2917	1175.0	4.8989797	0.3075628
929.9091	1174.909	4.690416	0.30456263
944.6667	1174.875	4.8989797	0.30517885
696.13635	1176.5454	4.690416	0.30721617
711.0	1176.2916	4.8989797	0.3076437
725.2917	1176.0	4.8989797	0.3031948
740.0	1176.0	4.582576	0.3064489
754.7273	1176.0454	4.690416	0.30252528
768.9091	1175.909	4.690416	0.30502903
784.0	1175.5	4.0	0.30201143
798.5294	1175.6471	4.1231055	0.30668002
813.25	1175.75	4.472136	0.30939588
842.2222	1175.5	4.2426405	0.30376166
520.69696	1178.091	5.7445626	0.4022109
535.69696	1178.091	5.7445626	0.4037216
550.5	1177.8	5.477226	0.38679174
594.2105	1177.3684	4.358899	0.31497875
623.4706	1177.3529	4.1231055	0.30970404
638.1739	1177.0	4.7958317	0.31403473
652.5	1177.0	4.472136	0.31133413
667.0	1177.0	4.582576	0.31288573
681.9091	1176.909	4.690416	0.31031093
387.30304	1179.091	5.7445626	0.3853873
402.20587	1179.0883	5.8309517	0.38379982
416.94287	1179.1143	5.91608	0.38184807
431.69696	1178.909	5.7445626	0.38765746
446.61765	1178.8529	5.8309517	0.39053535
461.5	1178.5	5.656854	0.38340688
476.41934	1178.5483	5.5677643	0.38628545
491.15625	1178.4062	5.656854	0.39251244
506.0	1178.3438	5.656854	0.39803043
565.5	1178.0	4.2426405	0.33053115
579.9091	1177.6364	3.3166249	0.31557858
608.8823	1177.4117	4.1231055	0.3113624
254.45454	1180.2122	5.7445626	0.35522905
269.30304	1180.091	5.7445626	0.35729152
283.69696	1179.909	5.7445626	0.36914504
298.64517	1179.742	5.5677643	0.3608446
313.5	1179.5	5.656854	0.37056
328.5	1179.5	5.656854	0.3726284
343.33334	1179.5	5.477226	0.38154238
357.74194	1179.4193	5.5677643	0.38594535
372.5	1179.5	5.656854	0.37958
165.69698	1180.909	5.7445626	0.33010277
180.42857	1180.7715	5.91608	0.3385579
195.42424	1180.5758	5.7445626	0.33850732
210.06061	1180.5758	5.7445626	0.34687886
224.5	1180.5	5.656854	0.34278768
239.5	1180.5	5.656854	0.3505735
62.205883	1182.0883	5.8309517	0.3330136
76.69697	1181.909	5.7445626	0.3294853
91.71875	1181.8125	5.656854	0.34200165
106.5	1181.5	5.656854	0.3433393
121.5	1181.5	5.656854	0.3375932
135.93939	1181.4242	5.7445626	0.34254134
150.75757	1181.3636	5.7445626	0.34243643
2.3636363	1182.5	4.690416	0.31625134
17.5	1182.5	5.656854	0.34433544
32.5	1182.5	5.656854	0.3322328
47.451614	1182.4193	5.5677643	0.3348415
1102.697	1188.091	5.7445626	0.2922813
1131.5312	1188.1875	5.656854	0.29080817
1145.697	1188.091	5.7445626	0.29977646
1160.303	1187.909	5.7445626	0.29662442
1174.6562	1188.0	5.656854	0.29975945
1189.0741	1187.5927	5.196152	0.30294815
1203.5	1187.5	5.656854	0.30283085
1217.6666	1187.5	5.477226	0.30594328
1232.258	1187.4193	5.5677643	0.30696723
1246.5	1187.5	5.656854	0.30764836
1002.36664	1188.6333	5.477226	0.2799372
1016.65625	1188.5312	5.656854	0.2899903
1031.2	1188.6666	5.477226	0.29048008
1045.5	1188.5	5.656854	0.29258835
1059.9032	1188.6774	5.5677643	0.2954393
1074.3334	1188.5	5.477226	0.2910303
1088.6333	1188.3667	5.477226	0.28647938
1117.2	1188.3334	5.477226	0.2900124
915.5	1189.2727	4.690416	0.3079632
930.0476	1189.1904	4.582576	0.30409804
944.8095	1188.9524	4.582576	0.30165544
959.4	1189.04	5.0	0.29949868
973.6	1188.96	5.0	0.2869107
988.0	1188.826	4.7958317	0.25653222
813.75	1190.25	4.472136	0.3094367
827.9167	1190.0834	4.8989797	0.30291307
842.41174	1189.8823	4.1231055	0.30434036
857.1579	1189.8422	4.358899	0.310346
871.9091	1189.909	4.690416	0.3160896
886.2857	1189.5	3.7416575	0.3079981
901.0	1189.375	4.0	0.30699077
638.3077	1191.6538	5.0990195	0.31557986
667.5625	1191.25	4.0	0.31158075
682.2381	1191.381	4.582576	0.31105313
696.8261	1191.0	4.7958317	0.30884945
710.9091	1190.909	4.690416	0.30741447
725.9091	1190.909	4.690416	0.3047043
740.25	1190.75	4.472136	0.3073403
754.7778	1190.5	4.2426405	0.3030144
769.25	1190.75	4.472136	0.30514038
784.4	1190.6	3.8729835	0.30450863
798.8947	1190.579	4.358899	0.31265104
461.61765	1193.1471	5.8309517	0.38917992
476.42426	1193.0605	5.7445626	0.38940036
491.2903	1192.7097	5.5677643	0.39420313
506.28125	1192.8125	5.656854	0.39784598
521.0606	1192.5758	5.7445626	0.40636772
535.9394	1192.5758	5.7445626	0.41168728
550.63336	1192.3667	5.477226	0.39691862
594.5	1192.0	4.0	0.31445846
609.5	1191.7142	3.7416575	0.3125724
623.7895	1192.0	4.358899	0.3132281
652.7895	1191.6316	4.358899	0.31233478
313.63635	1194.2424	5.7445626	0.37142888
328.51514	1194.3939	5.7445626	0.36925188
343.30304	1194.091	5.7445626	0.3817877
358.30304	1193.909	5.7445626	0.38544184
372.63333	1193.6333	5.477226	0.37992492
387.5	1193.5	5.656854	0.38228098
402.5	1193.5	5.656854	0.3830304
417.5	1193.5	5.656854	0.37422174
432.0606	1193.4242	5.7445626	0.3863577
446.58066	1193.4517	5.5677643	0.38543218
565.61536	1192.6154	3.6055512	0.32901672
580.36365	1192.091	3.3166249	0.31859586
210.30302	1195.091	5.7445626	0.34625763
225.0	1195.0	6.0827627	0.3455685
239.70967	1194.7097	5.5677643	0.35105777
254.5	1194.5	5.656854	0.35076773
269.5	1194.5	5.656854	0.3546501
283.9394	1194.4242	5.7445626	0.36765537
298.74194	1194.4193	5.5677643	0.36121735
106.71875	1196.1875	5.656854	0.34792235
121.57576	1196.0605	5.7445626	0.34140286
136.42857	1195.7715	5.91608	0.3445713
151.28125	1195.8125	5.656854	0.34296566
166.15625	1195.5938	5.656854	0.3319338
180.5	1195.5	5.656854	0.33218798
195.5	1195.5	5.656854	0.3327536
18.0	1197.0	6.0827627	0.34934562
32.696968	1196.909	5.7445626	0.33691344
47.5	1196.5	5.656854	0.3375136
62.424244	1196.5758	5.7445626	0.33761573
77.0	1196.5	5.656854	0.33204246
91.93939	1196.4242	5.7445626	0.34281057
2.5217392	1197.2609	4.7958317	0.3219331
1189.303	1201.909	5.7445626	0.30349833
1203.5758	1201.9395	5.7445626	0.30329138
1217.8064	1201.7742	5.5677643	0.30649382
1232.3667	1201.6333	5.477226	0.30632833
1246.4517	1201.5807	5.5677643	0.3099159
1045.697	1203.091	5.7445626	0.29250225
1074.3438	1203.0	5.656854	0.2885026
1088.8	1202.6666	5.477226	0.28354684
1102.8438	1202.5938	5.656854	0.28754187
1117.3667	1202.6333	5.477226	0.28771
1131.5	1202.5	5.656854	0.28756708
1146.0605	1202.4242	5.7445626	0.29723385
1160.4242	1202.4242	5.7445626	0.29496473
1174.6333	1202.3667	5.477226	0.3008329
959.5926	1203.7407	5.196152	0.30172816
974.0	1203.5	5.0990195	0.28740972
988.2727	1203.5	4.690416	0.25718373
1002.5806	1203.4517	5.5677643	0.27832973
1017.2	1203.3334	5.477226	0.28816837
1031.5	1203.5	5.656854	0.2853298
1060.2903	1203.2903	5.5677643	0.29283544
828.1	1204.3	4.472136	0.30014333
872.0909	1204.091	4.690416	0.31672803
886.5333	1203.8667	3.8729835	0.31126934
901.46155	1203.8462	3.6055512	0.30789357
915.9091	1203.909	4.690416	0.31252602
930.5	1203.7778	4.2426405	0.30686447
945.05	1203.75	4.472136	0.30370253
711.04	1205.4	5.0	0.3076932
725.8421	1205.1578	4.358899	0.3029825
740.41174	1204.8823	4.1231055	0.3065541
754.75	1204.9375	4.0	0.30303398
769.41174	1204.8823	4.1231055	0.30202562
784.2857	1204.5	3.7416575	0.30096442
799.0	1204.5	4.0	0.30881754
813.7778	1204.5	4.2426405	0.30921313
842.6	1204.4	3.8729835	0.30389956
857.6	1204.4	3.8729835	0.3103715
521.30304	1207.091	5.7445626	0.4046543
536.28125	1207.1875	5.656854	0.40588233
551.129	1207.129	5.5677643	0.3948823
638.5	1206.0	4.472136	0.30921003
653.0	1206.0	4.582576	0.30919966
667.5	1205.7778	4.2426405	0.30965894
682.0909	1206.091	4.690416	0.30834723
696.8261	1206.0	4.7958317	0.30868286
372.80646	1208.2258	5.5677643	0.3807965
387.71875	1208.1875	5.656854	0.38609886
402.57144	1208.2285	5.91608	0.38262182
417.5	1208.125	5.656854	0.37829077
432.30304	1207.909	5.7445626	0.3856986
447.20587	1207.9117	5.8309517	0.38673607
461.5	1207.5	5.656854	0.38679174
476.5	1207.5	5.656854	0.38363877
491.5	1207.5	5.656854	0.38477924
506.5	1207.5	5.656854	0.393729
594.61536	1206.6154	3.6055512	0.31022987
609.38464	1206.3846	3.6055512	0.3103459
623.8461	1206.4615	3.6055512	0.3067097
255.0	1209.2424	5.7445626	0.351736
269.61765	1209.1471	5.8309517	0.35356644
284.30304	1209.091	5.7445626	0.3640302
299.30304	1208.909	5.7445626	0.36119527
314.0606	1208.5758	5.7445626	0.37188575
328.71875	1208.8125	5.656854	0.3692346
343.5	1208.5	5.656854	0.38098395
358.5	1208.5	5.656854	0.38504705
166.375	1210.1562	5.656854	0.3305295
181.17143	1210.0	5.91608	0.33570337
195.90625	1209.7812	5.656854	0.33102208
210.58064	1209.5483	5.5677643	0.3400192
225.5	1209.5	5.656854	0.33554232
240.15625	1209.375	5.656854	0.34594107
77.30303	1211.091	5.7445626	0.3265367
92.34375	1211.0	5.656854	0.34102097
107.15625	1210.5938	5.656854	0.3484615
122.15625	1210.5938	5.656854	0.34027687
136.5	1210.5	5.656854	0.33766252
151.5	1210.5	5.656854	0.33873233
18.22857	1211.5714	5.91608	0.3484545
32.939392	1211.4242	5.7445626	0.33367565
47.84375	1211.4062	5.656854	0.33813137
62.575756	1211.4242	5.7445626	0.33676636
2.826087	1212.0	4.7958317	0.31959864
1103.2812	1217.0	5.656854	0.28494495
1117.6129	1217.258	5.5677643	0.28512165
1131.9062	1216.9688	5.656854	0.28738245
1146.303	1216.909	5.7445626	0.29647276
1160.5758	1216.5758	5.7445626	0.2937434
1175.2903	1216.7097	5.5677643	0.2989503
1189.5	1216.5	5.656854	0.3004351
1204.1034	1216.5172	5.3851647	0.2989714
1218.4193	1216.5483	5.5677643	0.30113617
1232.5807	1216.4517	5.5677643	0.3037199
1246.931	1216.4138	5.3851647	0.30367574
1002.8	1217.6666	5.477226	0.27810797
1017.5	1217.5	5.656854	0.28722462
1031.5758	1217.5758	5.7445626	0.28692558
1045.7241	1217.4138	5.3851647	0.2912167
1060.5	1217.5	5.656854	0.2898022
1074.5807	1217.4517	5.5677643	0.28618047
1089.2	1217.3334	5.477226	0.28101882
916.13043	1218.2174	4.7958317	0.31792104
930.7273	1218.0454	4.690416	0.31394002
945.0909	1218.091	4.690416	0.30940273
959.9167	1218.0834	4.8989797	0.3095157
974.0833	1217.9166	4.8989797	0.28797045
988.8095	1217.8572	4.582576	0.25781742
799.2105	1219.3684	4.358899	0.3126053
814.0	1219.0	4.582576	0.30826783
828.1905	1219.0476	4.582576	0.29943922
842.8889	1219.0555	4.2426405	0.30550638
857.6667	1218.6666	4.2426405	0.31069097
872.1429	1218.6666	4.582576	0.3167425
886.6	1218.4	3.8729835	0.3111355
901.6	1218.4	3.8729835	0.30831695
638.96	1220.6	5.0	0.31202424
653.25	1220.25	4.472136	0.3109064
668.1	1220.3	4.472136	0.31232715
696.9091	1220.091	4.690416	0.31022885
711.2917	1220.0	4.8989797	0.31029633
726.1579	1219.8422	4.358899	0.3059231
740.8823	1219.4117	4.1231055	0.30776334
755.4	1219.6	3.8729835	0.30517584
769.5	1219.5	4.0	0.30418876
784.5	1219.2858	3.7416575	0.30293682
462.0	1222.2424	5.7445626	0.3873324
476.82858	1222.0	5.91608	0.38819408
491.71875	1221.8125	5.656854	0.38461047
506.7097	1221.7097	5.5677643	0.3922484
521.5	1221.5	5.656854	0.4007543
536.5	1221.5	5.656854	0.403716
551.5	1221.5	5.656854	0.38844302
595.125	1220.9375	4.0	0.3124524
609.5	1220.7142	3.7416575	0.31226367
624.5	1220.7778	4.2426405	0.3105729
682.5	1220.5	4.0	0.30794886
314.30304	1223.091	5.7445626	0.3697984
343.7353	1223.0	5.8309517	0.3781697
358.69696	1222.909	5.7445626	0.3783782
373.34375	1222.625	5.656854	0.37521282
388.0606	1222.5758	5.7445626	0.3812576
402.7097	1222.7097	5.5677643	0.3814686
417.5	1222.5	5.656854	0.37656564
432.5	1222.5	5.656854	0.3811529
447.5	1222.5	5.656854	0.37634185
580.53845	1221.1538	3.6055512	0.31420195
225.61765	1224.1471	5.8309517	0.34101263
240.57576	1224.0605	5.7445626	0.3492112
255.34375	1223.625	5.656854	0.35441223
269.8125	1223.7188	5.656854	0.3570602
284.5	1223.5	5.656854	0.36360464
299.5	1223.5	5.656854	0.35894597
329.2	1223.3334	5.477226	0.36602563
122.3871	1225.258	5.5677643	0.34110975
136.91667	1224.9722	6.0	0.34121558
151.79411	1225.0883	5.8309517	0.34670845
166.63333	1224.6333	5.477226	0.33751512
181.5	1224.5	5.656854	0.336136
196.5	1224.5	5.656854	0.33545414
211.0	1224.3438	5.656854	0.3447285
18.454546	1226.091	5.7445626	0.34429577
33.382355	1226.0294	5.8309517	0.33092952
48.28125	1225.8125	5.656854	0.33550876
62.909092	1225.697	5.7445626	0.33462435
77.5	1225.5	5.656854	0.32927975
92.5	1225.5	5.656854	0.34023693
107.5	1225.5	5.656854	0.34457093
2.9166667	1226.0834	4.8989797	0.31894398
1160.7812	1231.0625	5.656854	0.29391956
1175.3226	1231.0968	5.5677643	0.29604498
1189.5758	1230.5758	5.7445626	0.3009282
1204.2	1230.6666	5.477226	0.30053788
1218.3667	1230.6333	5.477226	0.3008961
1232.742	1230.5807	5.5677643	0.30490476
1247.2903	1230.5483	5.5677643	0.30564585
1003.3333	1232.2727	5.7445626	0.27902114
1046.303	1231.909	5.7445626	0.2874891
1060.697	1232.091	5.7445626	0.2883858
1074.8064	1231.7742	5.5677643	0.28659818
1089.3667	1231.6333	5.477226	0.27869746
1103.5	1231.5	5.656854	0.28100288
1117.6562	1231.5312	5.656854	0.28301847
1132.3438	1231.4688	5.656854	0.28484917
1146.6333	1231.3667	5.477226	0.295117
945.875	1232.6666	4.8989797	0.30815762
960.0741	1232.5927	5.196152	0.30886063
974.6923	1232.2307	5.0990195	0.28803495
989.04	1232.4	5.0	0.26104861
1017.63336	1232.3667	5.477226	0.28420943
1031.8	1232.3334	5.477226	0.28483605
828.6667	1233.1428	4.582576	0.3027041
842.8421	1233.1578	4.358899	0.30573
857.8421	1233.1578	4.358899	0.30810183
872.4211	1233.1052	4.358899	0.3094372
887.2778	1232.8334	4.2426405	0.3108675
902.05554	1232.8889	4.2426405	0.3070048
916.6667	1232.875	4.8989797	0.31623945
931.0833	1232.9166	4.8989797	0.31298634
696.96	1234.6	5.0	0.314804
711.7778	1234.2963	5.196152	0.3150382
726.3	1234.1	4.472136	0.30854428
741.0	1234.0	4.582576	0.31229696
755.58826	1234.1177	4.1231055	0.30687597
769.9091	1233.909	4.690416	0.307285
784.6	1233.4	3.8729835	0.3052121
799.4	1233.6	3.8729835	0.3089508
814.2222	1233.5	4.2426405	0.307477
521.69696	1235.909	5.7445626	0.39689246
536.57574	1235.9395	5.7445626	0.39745075
551.6774	1235.9032	5.5677643	0.37877205
624.41174	1235.1177	4.1231055	0.3098995
639.0	1234.826	4.7958317	0.31385332
653.58826	1234.8823	4.1231055	0.31155637
668.1905	1234.8572	4.582576	0.3170575
682.9091	1234.909	4.690416	0.31253543
388.375	1237.1562	5.656854	0.38202342
403.30304	1237.091	5.7445626	0.3824777
418.17142	1237.0	5.91608	0.3830645
432.69696	1236.909	5.7445626	0.38233075
447.65625	1237.0	5.656854	0.38127607
462.5	1236.5	5.656854	0.38277197
477.41934	1236.4517	5.5677643	0.3853238
492.09677	1236.3226	5.5677643	0.37948406
507.0	1236.3438	5.656854	0.38789204
580.75	1235.6666	3.4641016	0.3123793
595.2353	1235.7646	4.1231055	0.31333616
609.7143	1235.5	3.7416575	0.31222746
284.81818	1238.1818	5.7445626	0.36486635
299.69696	1237.909	5.7445626	0.36385757
314.5	1237.5	5.656854	0.36995357
329.42856	1237.7715	5.91608	0.3670064
344.34375	1237.625	5.656854	0.3756235
358.66666	1237.5	5.477226	0.37490618
373.5	1237.5	5.656854	0.37145102
196.57576	1239.0605	5.7445626	0.34264877
211.30302	1238.909	5.7445626	0.3465746
226.09677	1238.6774	5.5677643	0.3445404
240.5	1238.5	5.656854	0.34920183
255.5	1238.5	5.656854	0.3544507
270.2903	1238.2903	5.5677643	0.35754257
78.088234	1240.2059	5.8309517	0.3280552
92.818184	1240.1818	5.7445626	0.3389296
107.69697	1239.909	5.7445626	0.34744334
122.63333	1239.6333	5.477226	0.34089926
137.42424	1239.5758	5.7445626	0.33804792
152.15625	1239.5938	5.656854	0.34728795
167.0	1239.3438	5.656854	0.34300262
181.57576	1239.4242	5.7445626	0.34583578
18.5	1240.5	5.656854	0.33188754
33.580647	1240.5483	5.5677643	0.32198796
48.5	1240.5	5.656854	0.32786638
63.5	1240.5	5.656854	0.3285873
3.24	1240.8	5.0	0.3043951
1218.697	1245.091	5.7445626	0.30216822
1233.2812	1245.1875	5.656854	0.30620027
1247.4062	1245.1562	5.656854	0.3062251
1089.625	1246.1562	5.656854	0.2791912
1103.8438	1245.875	5.656854	0.28332296
1118.2188	1245.9375	5.656854	0.2838651
1132.4688	1245.8125	5.656854	0.28550768
1146.742	1245.5807	5.5677643	0.2942685
1161.2	1245.5	5.477226	0.2919516
1175.5	1245.5	5.656854	0.2961512
1189.8966	1245.3103	5.3851647	0.30064267
1204.4242	1245.4242	5.7445626	0.29935202
974.96	1246.6	5.0	0.2868168
1003.5	1246.5	5.656854	0.27321517
1017.65625	1246.5312	5.656854	0.28106928
1032.2	1246.6666	5.477226	0.27953005
